"ASV","s.high","s.low","index","stat","p.value","Domain","Phylum","Class","Order","Family","Genus","Species","Confidence"
"4821f00f92f2250889008a8431d9ac5c",1,0,1,0.360041149911548,0.005,"d__Bacteria","p__Actinobacteriota","c__Acidimicrobiia","o__uncultured","f__uncultured","g__uncultured",NA,"0.9522595"
"2218e96cba0443bd9eb304fdcf46a548",1,0,1,0.430331482911935,0.005,"d__Bacteria","p__Actinobacteriota","c__Acidimicrobiia","o__uncultured","f__uncultured","g__uncultured",NA,"0.8519593"
"97d49976a329b35c951d24cf178b8209",1,0,1,0.235702260395516,0.03,"d__Bacteria","p__Actinobacteriota","c__Acidimicrobiia","o__uncultured","f__uncultured","g__uncultured","s__uncultured_bacterium","0.7836759"
"ffd0f105887c04b63c26716d136c930e",1,0,1,0.235702260395516,0.02,"d__Bacteria","p__Actinobacteriota","c__Acidimicrobiia","o__uncultured","f__uncultured","g__uncultured",NA,"0.9565465"
"7eb7518259166a05488afc47c2677ecd",1,0,1,0.272165526975909,0.01,"d__Bacteria","p__Actinobacteriota","c__Acidimicrobiia","o__uncultured","f__uncultured","g__uncultured",NA,"0.9304429"
"cd98213a6d45c6537598aab3024a31dc",1,0,1,0.235702260395516,0.025,"d__Bacteria","p__Actinobacteriota","c__Acidimicrobiia","o__uncultured","f__uncultured","g__uncultured",NA,"0.9222162"
"f3b9f9d1b7af1122c03a2c3ff50a9797",1,0,1,0.235702260395516,0.02,"d__Bacteria","p__Actinobacteriota","c__Acidimicrobiia","o__uncultured","f__uncultured","g__uncultured",NA,"0.9665551"
"dd00a7c90a1096af573035b4f740060d",1,0,1,0.679135401965192,0.005,"d__Bacteria","p__Actinobacteriota","c__Acidimicrobiia","o__uncultured","f__uncultured","g__uncultured",NA,"0.9797339"
"4e0786650cb298152930fe1cbc560653",1,0,1,0.430331482911935,0.005,"d__Bacteria","p__Actinobacteriota","c__Acidimicrobiia","o__uncultured","f__uncultured","g__uncultured",NA,"0.9602985"
"aa882d2c345297585f5e6d61cdf91f88",1,0,1,0.391010892640913,0.005,"d__Bacteria","p__Actinobacteriota","c__Acidimicrobiia","o__uncultured","f__uncultured","g__uncultured",NA,"0.9766810"
"5427be42c7dabfb751d7ef2890ece43a",1,0,1,0.235702260395516,0.025,"d__Bacteria","p__Armatimonadota","c__Chthonomonadetes","o__Chthonomonadales","f__Chthonomonadaceae","g__Chthonomonas",NA,"0.9802508"
"1d916c578b7e6513c6f634c2eb41326f",1,0,1,0.304290309725092,0.01,"d__Bacteria","p__Armatimonadota","c__Chthonomonadetes","o__Chthonomonadales","f__Chthonomonadaceae","g__Chthonomonas","s__uncultured_bacterium","0.7130025"
"75b1a49f3ce6877529269283bda62972",1,0,1,0.235702260395516,0.03,"d__Bacteria","p__Armatimonadota","c__Chthonomonadetes","o__Chthonomonadales","f__Chthonomonadaceae","g__Chthonomonas","s__uncultured_bacterium","0.7328734"
"e2b45de2d20b2d98e63a1d34ff1f3917",1,0,1,0.490004747665166,0.005,"d__Bacteria","p__Armatimonadota","c__Chthonomonadetes","o__Chthonomonadales","f__Chthonomonadaceae","g__Chthonomonas",NA,"0.9949258"
"ca35dfc4d11b0e36771815407ec7ade7",1,0,1,0.333333333333333,0.005,"d__Bacteria","p__Armatimonadota","c__Chthonomonadetes","o__Chthonomonadales","f__Chthonomonadaceae","g__Chthonomonas",NA,"0.9957356"
"6147017c31415565c37a1e58d113b921",1,0,1,0.235702260395516,0.04,"d__Bacteria","p__Armatimonadota","c__Chthonomonadetes","o__Chthonomonadales","f__Chthonomonadaceae","g__Chthonomonas","s__uncultured_bacterium","0.7585862"
"f90ed9d96751e6fb874c96c3996f4c95",1,0,1,0.272165526975909,0.01,"d__Bacteria","p__Armatimonadota","c__Chthonomonadetes","o__Chthonomonadales","f__Chthonomonadaceae","g__Chthonomonas",NA,"0.9930987"
"3bb087d017ca289142ea8ff42bbb2d3d",1,0,1,0.272165526975909,0.005,"d__Bacteria","p__Armatimonadota","c__Chthonomonadetes","o__Chthonomonadales","f__Chthonomonadaceae","g__Chthonomonas","s__unidentified_marine","0.7416155"
"d75930cb78691dae19841f86527ec187",1,0,1,0.272165526975909,0.01,"d__Bacteria","p__Armatimonadota","c__Chthonomonadetes","o__Chthonomonadales","f__Chthonomonadaceae","g__Chthonomonas",NA,"0.9996845"
"5ec210ccd5c7ede2045250309ddada0a",1,0,1,0.360041149911548,0.005,"d__Bacteria","p__Armatimonadota","c__Chthonomonadetes","o__Chthonomonadales","f__Chthonomonadaceae","g__Chthonomonas","s__uncultured_bacterium","0.8516873"
"3721530ede394abf0142acc103bdb9ab",1,0,1,0.25535805931282,0.005,"d__Bacteria","p__Armatimonadota","c__Chthonomonadetes","o__Chthonomonadales","f__Chthonomonadaceae","g__Chthonomonas","s__uncultured_bacterium","0.7603550"
"fc9bf2d6657cdcd13bc68f64383da1d0",1,0,1,0.605363180920951,0.005,"d__Bacteria","p__Armatimonadota","c__Chthonomonadetes","o__Chthonomonadales","f__Chthonomonadaceae","g__Chthonomonas",NA,"0.9576273"
"9c9391a18e21d3c5839d62423e81c1d6",1,0,1,0.235702260395516,0.02,"d__Bacteria","p__Armatimonadota","c__Chthonomonadetes","o__Chthonomonadales","f__Chthonomonadaceae","g__Chthonomonas",NA,"0.9114905"
"9a199b77cc764d791a537df4b01a7c7c",1,0,1,0.304290309725092,0.005,"d__Bacteria","p__Armatimonadota","c__Chthonomonadetes","o__Chthonomonadales","f__Chthonomonadaceae","g__Chthonomonas",NA,"0.9493432"
"f395369372722fd54d41ceba4cd48beb",1,0,1,0.235702260395516,0.02,"d__Bacteria","p__Armatimonadota","c__Chthonomonadetes","o__Chthonomonadales","f__Chthonomonadaceae","g__Chthonomonas","s__uncultured_bacterium","0.8503831"
"199a117705f69a0e069d304ccb6cde8a",1,0,1,0.235702260395516,0.02,"d__Bacteria","p__Armatimonadota","c__Chthonomonadetes","o__Chthonomonadales","f__Chthonomonadaceae","g__Chthonomonas","s__uncultured_bacterium","0.9641019"
"5bbf8d6e735878229c5107fd83c052a7",0,1,2,0.329690236697893,0.03,"d__Bacteria","p__Chloroflexi","c__SHA-26","o__SHA-26","f__SHA-26","g__SHA-26","s__uncultured_Chloroflexi","0.8974771"
"d5f50836f133209285adf286d5c89d19",1,0,1,0.304290309725092,0.005,"d__Bacteria","p__Chloroflexi","c__Chloroflexia","o__Elev-1554","f__Elev-1554","g__Elev-1554","s__uncultured_bacterium","0.7026787"
"fd8b3ae154de70543acba831ae8181ec",1,0,1,0.235702260395516,0.015,"d__Bacteria","p__Chloroflexi","c__Chloroflexia","o__Elev-1554","f__Elev-1554","g__Elev-1554","s__uncultured_bacterium","0.7901232"
"55ffcafced56256150d98333229dbb9f",0,1,2,0.456559729343113,0.005,"d__Bacteria","p__WS4","c__WS4","o__WS4","f__WS4","g__WS4","s__uncultured_bacterium","0.8378112"
"57c91a0d8448a6a2305ff8849941462b",0,1,2,0.294883912309794,0.04,"d__Bacteria","p__WS4","c__WS4","o__WS4","f__WS4","g__WS4",NA,"0.9994094"
"ae1f930c539650f8f54f71a10ceae8a6",1,0,1,0.304290309725092,0.005,"d__Bacteria","p__Chloroflexi","c__JG30-KF-CM66","o__JG30-KF-CM66","f__JG30-KF-CM66","g__JG30-KF-CM66","s__uncultured_soil","0.7982010"
"6019b5ce434466fd06f6ffeaf6d2c376",1,0,1,0.544331053951817,0.005,"d__Bacteria","p__Chloroflexi","c__JG30-KF-CM66","o__JG30-KF-CM66","f__JG30-KF-CM66","g__JG30-KF-CM66","s__uncultured_Caldilinea","0.9934336"
"8ed9131926cfa72dba8dcacdc08aa2df",1,0,1,0.45133546692422,0.005,"d__Bacteria","p__Chloroflexi","c__JG30-KF-CM66","o__JG30-KF-CM66","f__JG30-KF-CM66","g__JG30-KF-CM66","s__uncultured_Caldilinea","0.9974273"
"8ee20498e2b96a47d3c0925ca7b4c589",0,1,2,0.399274704752345,0.015,"d__Bacteria","p__Patescibacteria","c__Microgenomatia","o__Candidatus_Gottesmanbacteria","f__Candidatus_Gottesmanbacteria","g__Candidatus_Gottesmanbacteria","s__uncultured_bacterium","0.8384879"
"f2a1dbae499afdb376d83e1151c47c4d",0,1,2,0.340502612303499,0.035,"d__Bacteria","p__Patescibacteria","c__Microgenomatia","o__Candidatus_Gottesmanbacteria","f__Candidatus_Gottesmanbacteria","g__Candidatus_Gottesmanbacteria","s__uncultured_bacterium","0.7203660"
"eab59abd1487e902e4b033fa72694e6a",0,1,2,0.371054119260641,0.005,"d__Bacteria","p__Patescibacteria","c__Microgenomatia","o__Candidatus_Gottesmanbacteria","f__Candidatus_Gottesmanbacteria","g__Candidatus_Gottesmanbacteria","s__uncultured_bacterium","0.9716129"
"49ca41f584e402b8e61f9d6dabecf86d",0,1,2,0.416701430003206,0.01,"d__Bacteria","p__Patescibacteria","c__Microgenomatia","o__Candidatus_Woesebacteria","f__Candidatus_Woesebacteria","g__Candidatus_Woesebacteria",NA,"0.7694270"
"fa239bd0416bc392a87e2bc74bf9a46c",0,1,2,0.441247548522594,0.015,"d__Bacteria","p__Chloroflexi","c__Chloroflexia","o__Chloroflexales","f__Chloroflexaceae",NA,NA,"0.9957078"
"338548641999d29369716222e7134c9a",1,0,1,0.271994116903907,0.005,"d__Bacteria","p__Chloroflexi","c__Chloroflexia","o__Chloroflexales","f__Roseiflexaceae","g__uncultured",NA,"0.7779442"
"930250142267786fc5a507868d88563e",0,1,2,0.390094748802747,0.01,"d__Bacteria","p__Chloroflexi","c__Chloroflexia","o__Chloroflexales","f__Roseiflexaceae","g__uncultured","s__uncultured_bacterium","0.8226498"
"3b35e6c3c6a1cab94dc387424b02b533",0,1,2,0.583592075121765,0.005,"d__Bacteria","p__Chloroflexi","c__Chloroflexia","o__Chloroflexales","f__Roseiflexaceae","g__uncultured","s__uncultured_bacterium","0.7382519"
"973cc73bc9bbf52670d291e534a135dd",0,1,2,0.398423230401014,0.03,"d__Bacteria","p__Chloroflexi","c__Chloroflexia","o__Thermomicrobiales","f__AKYG1722","g__AKYG1722",NA,"0.9087331"
"63108643146c1f2f64b41ebd05192842",0,1,2,0.541609219762531,0.005,"d__Bacteria","p__Chloroflexi","c__TK10","o__TK10","f__TK10","g__TK10",NA,"0.9995860"
"e10c5818bcd1b23b7c8599ec028f212b",0,1,2,0.383206070862516,0.02,"d__Bacteria","p__Chloroflexi","c__TK10","o__TK10","f__TK10","g__TK10",NA,"0.9848716"
"2a2458886c35222733abb372ce5b0b97",0,1,2,0.452663291837364,0.01,"d__Bacteria","p__Chloroflexi","c__TK10","o__TK10","f__TK10","g__TK10","s__uncultured_Chloroflexus","0.9475556"
"d04839ec78a9c5016680873c2b4eaf12",0,1,2,0.361157559257308,0.04,"d__Bacteria","p__Chloroflexi","c__TK10","o__TK10","f__TK10","g__TK10","s__uncultured_Chloroflexus","0.9526716"
"eeef320b4505828e0c8c491ccd7490c3",0,1,2,0.506574007910827,0.005,"d__Bacteria","p__Chloroflexi","c__TK10","o__TK10","f__TK10","g__TK10","s__metagenome","0.9137853"
"3dd9b4b4d523e93c2f399fbf6b6ea671",0,1,2,0.554562098831082,0.005,"d__Bacteria","p__Chloroflexi","c__Chloroflexia","o__Thermomicrobiales","f__JG30-KF-CM45","g__JG30-KF-CM45",NA,"0.9971420"
"c2e781031b814c678b15c4a6eee4ebd0",0,1,2,0.401049386154756,0.025,"d__Bacteria","p__Chloroflexi","c__Chloroflexia","o__Thermomicrobiales","f__JG30-KF-CM45","g__JG30-KF-CM45","s__metagenome","0.8445301"
"2dfcdba2af4331274fb499c535bd1a9c",0,1,2,0.329690236697893,0.025,"d__Bacteria","p__Chloroflexi","c__Chloroflexia","o__Thermomicrobiales","f__JG30-KF-CM45","g__JG30-KF-CM45",NA,"0.9950947"
"e7cb73a4294de7fd5eb230f1f0e82381",0,1,2,0.344612898806063,0.045,"d__Bacteria","p__Chloroflexi","c__Chloroflexia","o__Thermomicrobiales","f__JG30-KF-CM45","g__JG30-KF-CM45",NA,"0.9963155"
"57a0308a6f8e8c4d2dbbfed80a9564b9",0,1,2,0.329690236697893,0.03,"d__Bacteria","p__Chloroflexi","c__Chloroflexia","o__Thermomicrobiales","f__JG30-KF-CM45","g__JG30-KF-CM45",NA,"0.9916794"
"ae3d71989cb34d3ceb0d21a07c4dd4b4",0,1,2,0.394440754602062,0.035,"d__Bacteria","p__Chloroflexi","c__Chloroflexia","o__Thermomicrobiales","f__JG30-KF-CM45","g__JG30-KF-CM45",NA,"0.9331964"
"9fc6de110a783f167044fcb891f3b059",0,1,2,0.350982059081517,0.015,"d__Bacteria","p__Chloroflexi","c__TK10","o__TK10","f__TK10","g__TK10",NA,"0.9941695"
"5d03ba256a1f9aa337f9656705be8812",1,0,1,0.490653381462658,0.005,"d__Bacteria","p__Chloroflexi","c__TK10","o__TK10","f__TK10","g__TK10",NA,"0.9959876"
"3be82d8685f8c3214620384cc44a8f2f",1,0,1,0.485503237482385,0.005,"d__Bacteria","p__Chloroflexi","c__TK10","o__TK10","f__TK10","g__TK10","s__uncultured_beta","0.7544990"
"a7f2bd2ede4bbca363b27a84071b1214",1,0,1,0.235702260395516,0.025,"d__Bacteria","p__Chloroflexi","c__TK10","o__TK10","f__TK10","g__TK10","s__uncultured_beta","0.8402232"
"c541cd8fcbe8bbb3770df461b99c4413",0,1,2,0.340502612303499,0.035,"d__Bacteria","p__Chloroflexi","c__TK10","o__TK10","f__TK10","g__TK10","s__uncultured_beta","0.8826590"
"38989ec0b3f6e546fb8cd325077f4c29",0,1,2,0.329690236697893,0.03,"d__Bacteria","p__Chloroflexi","c__TK10","o__TK10","f__TK10","g__TK10","s__uncultured_beta","0.9510555"
"ffe524ac5499315787bba90cc901401e",1,0,1,0.418845540294415,0.005,"d__Bacteria","p__Chloroflexi","c__TK10","o__TK10","f__TK10","g__TK10","s__uncultured_beta","0.9447116"
"4d4395b86bfac927ba460a4f6b725dc9",0,1,2,0.568804708184213,0.01,"d__Bacteria","p__Firmicutes","c__Negativicutes","o__uncultured","f__uncultured","g__uncultured","s__uncultured_Sporomusa","0.9085925"
"c0743b1e34025e63c78fbe09caf9a70b",0,1,2,0.502913245043816,0.01,"d__Bacteria","p__Chloroflexi","c__TK10","o__TK10","f__TK10","g__TK10",NA,"0.7943728"
"c74ca03e3c4f7662bcba4186adb4bcb9",0,1,2,0.306924907022426,0.035,"d__Bacteria","p__GAL15","c__GAL15","o__GAL15","f__GAL15","g__GAL15","s__uncultured_Firmicutes","0.9837078"
"0fc2e8e8ac6425848c116f9e4568cb09",1,0,1,0.235702260395516,0.02,"d__Bacteria","p__Abditibacteriota","c__Abditibacteria","o__Abditibacteriales","f__Abditibacteriaceae","g__Abditibacterium",NA,"0.7960871"
"3135bd0e015407be10af897ac32d7632",1,0,1,0.192450089729875,0.035,"d__Bacteria","p__Abditibacteriota","c__Abditibacteria","o__Abditibacteriales","f__Abditibacteriaceae","g__Abditibacterium",NA,"0.9997060"
"7ead6cfd86063f8f2ac48adc61e81ee9",1,0,1,0.333333333333333,0.005,"d__Bacteria","p__Abditibacteriota","c__Abditibacteria","o__Abditibacteriales","f__Abditibacteriaceae","g__Abditibacterium",NA,"0.9030637"
"c1363c66dd02417202a9780030395d51",1,0,1,0.235702260395516,0.025,"d__Bacteria","p__Abditibacteriota","c__Abditibacteria","o__Abditibacteriales","f__Abditibacteriaceae","g__Abditibacterium",NA,"0.9962688"
"2fc7c2137958d6ede606d2724565726a",1,0,1,0.471404520791032,0.005,"d__Bacteria","p__Abditibacteriota","c__Abditibacteria","o__Abditibacteriales","f__Abditibacteriaceae","g__Abditibacterium","s__uncultured_soil","0.9012120"
"74f4231078c8a45f07977ba3f6ff7cb7",0,1,2,0.327177547763826,0.04,"d__Bacteria","p__Armatimonadota","c__Armatimonadia","o__Armatimonadales","f__Armatimonadaceae","g__Armatimonas",NA,"0.9326450"
"e7a6c16b0bfdda054c3cc7e25bd028de",0,1,2,0.460707703958681,0.005,"d__Bacteria","p__Chloroflexi","c__Gitt-GS-136","o__Gitt-GS-136","f__Gitt-GS-136","g__Gitt-GS-136","s__uncultured_bacterium","0.9809824"
"cf36a6af9538eb78989f43708a504de3",0,1,2,0.392979753515536,0.01,"d__Bacteria","p__Chloroflexi","c__Gitt-GS-136","o__Gitt-GS-136","f__Gitt-GS-136","g__Gitt-GS-136",NA,"0.9275076"
"38833633f1098575bc48042ca37c69c6",0,1,2,0.306924907022426,0.045,"d__Bacteria","p__Chloroflexi","c__Gitt-GS-136","o__Gitt-GS-136","f__Gitt-GS-136","g__Gitt-GS-136",NA,"0.9997068"
"7bceb9e39a7efdf2b6968a8faed87f8d",0,1,2,0.401212823348404,0.01,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96","s__uncultured_Gram-positive","0.8027757"
"ea95493b60f03855c0d59816032a8be2",1,0,1,0.437537368738951,0.005,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96","s__uncultured_Chloroflexi","0.7123043"
"b8967501cbd7c6d2aee8d4df6fa1fc58",1,0,1,0.272165526975909,0.005,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96",NA,"0.9954258"
"b9ef1cc55921ab30e160595027dbe555",1,0,1,0.272165526975909,0.005,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96",NA,"0.9916222"
"9ebc32348b820f09567ebbb25ea7cb5b",1,0,1,0.363975420039399,0.015,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96",NA,"0.9935589"
"33a96e236bfe98c3a61907b6a75c67b7",0,1,2,0.444033242394618,0.02,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96",NA,"0.9989760"
"cc833decd665e4836f750f7b6f9d1eb9",1,0,1,0.416205157530353,0.015,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96",NA,"0.9996372"
"d97721e04e4425b2630ebfc2b7ebf369",1,0,1,0.458983329753752,0.005,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96",NA,"0.9995046"
"60cc1f5af4283807e4e0a0e1a7b8a627",1,0,1,0.45133546692422,0.005,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96",NA,"0.9986354"
"eb3daeb0d6fcece73c27b39f11841d08",1,0,1,0.272165526975909,0.005,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96",NA,"0.9859889"
"923b0e8a08b683a9bdaee7e6941ded0b",1,0,1,0.272165526975909,0.005,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96",NA,"0.9366272"
"eb12d6732e4f6d8b1388223d88b52532",1,0,1,0.332643106305743,0.01,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96",NA,"0.9431984"
"c14ef948c9b190d9c0b2f71a1d6754a0",1,0,1,0.304290309725092,0.005,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96",NA,"0.9720922"
"94c9329a1a2a25ca431c034ba596708a",1,0,1,0.254470574875439,0.01,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96",NA,"0.9583957"
"50ea2be4e841f618371a4fe3309724cb",0,1,2,0.656773430886537,0.005,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96",NA,"0.8982723"
"d12da7fe468c3d86acecbf6f0fd0d29a",0,1,2,0.604586330579128,0.005,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96",NA,"0.9950682"
"79a2044077aedb941f6d9f627886a75e",0,1,2,0.718031010661109,0.005,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96",NA,"0.9995210"
"7c7950acaa360cc5d854ecfff66d5b69",1,0,1,0.268628900972203,0.02,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96",NA,"0.9988181"
"42ab9489e3f282a8df1cdef58ee73380",1,0,1,0.383613309134157,0.045,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96",NA,"0.9875422"
"aeb314fbeadadf6654c204e3b71acb58",1,0,1,0.298628945165633,0.005,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96","s__uncultured_Longilinea","0.8189928"
"deba859090bb78c46c5cdf5a0b2a3093",1,0,1,0.235702260395516,0.015,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96","s__uncultured_Longilinea","0.7312197"
"6cbd348688142a95e4db3b28d588bd40",1,0,1,0.393921671046753,0.005,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96",NA,"0.9991374"
"a82d0946a9350a3ca93397a8a154936d",1,0,1,0.373319311284727,0.005,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96",NA,"0.9997501"
"a822d6e3464e3895b1967502dabe2dd0",0,1,2,0.621322541900244,0.005,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96",NA,"0.9985422"
"48fba4046ba24d54be0d0d91d1cad56a",1,0,1,0.304290309725092,0.005,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96","s__uncultured_bacterium","0.7088729"
"bacebfffb90aa66116382b3fa26c9247",0,1,2,0.350982059081517,0.03,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96","s__metagenome","0.8979619"
"c164583b7b1110903da9eb6ef5349984",1,0,1,0.462384078121819,0.005,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96",NA,"0.9923444"
"6f8a445621433bbdde43701984003ebb",1,0,1,0.429418797798362,0.005,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96",NA,"0.9950448"
"06abdb6b201fdc74704267e66301a743",0,1,2,0.384533863310502,0.02,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96",NA,"0.9837298"
"cc88040f1cc4bd388f4c12f31fff0338",1,0,1,0.333333333333333,0.005,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96",NA,"0.9976159"
"f6302992e8a788f900df5f1b46588977",1,0,1,0.423610520810158,0.005,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96",NA,"0.9904752"
"d8028a067b014adea8d1059b58664fd5",1,0,1,0.349191261696162,0.005,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96",NA,"0.9948252"
"a92f84afd1d71454ae58591909d2f8c8",1,0,1,0.304290309725092,0.005,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96",NA,"0.9881756"
"68be543b2ad795bfe2830b2ce46a2e02",0,1,2,0.306924907022426,0.045,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96",NA,"0.9930440"
"7ac7514315fbc9b1761fbb8ed2850b70",1,0,1,0.355576165522466,0.005,"d__Bacteria","p__Chloroflexi","c__KD4-96","o__KD4-96","f__KD4-96","g__KD4-96",NA,"0.9986080"
"0803309a431555bd6dee76d0a7208850",0,1,2,0.329690236697893,0.045,"d__Bacteria","p__Chloroflexi","c__P2-11E","o__P2-11E","f__P2-11E","g__P2-11E","s__uncultured_bacterium","0.9936302"
"ce14f0687c79a1904462563ceee951a3",0,1,2,0.573468766140897,0.005,"d__Bacteria","p__Chloroflexi","c__P2-11E","o__P2-11E","f__P2-11E","g__P2-11E","s__uncultured_bacterium","0.9935281"
"d179c18d3bbe0774cfc6bc5bbeda4671",0,1,2,0.399274704752345,0.01,"d__Bacteria","p__Chloroflexi","c__Ktedonobacteria","o__Ktedonobacterales","f__JG30-KF-AS9","g__JG30-KF-AS9","s__uncultured_soil","0.7722675"
"0005b870adabb8121aa9b22edd380651",1,0,1,0.235702260395516,0.02,"d__Bacteria","p__Chloroflexi","c__Ktedonobacteria","o__Ktedonobacterales","f__JG30-KF-AS9","g__JG30-KF-AS9",NA,"0.7702428"
"19815c3e31f0b7aeb263c6b6e5c6fe90",1,0,1,0.333333333333333,0.005,"d__Bacteria","p__Chloroflexi","c__Ktedonobacteria","o__Ktedonobacterales","f__JG30-KF-AS9","g__JG30-KF-AS9","s__uncultured_bacterium","0.7804669"
"e00e5a3497a748c86c47306a9a5a841d",0,1,2,0.408248290463863,0.01,"d__Bacteria","p__Chloroflexi","c__Ktedonobacteria","o__Ktedonobacterales","f__JG30-KF-AS9","g__JG30-KF-AS9","s__uncultured_bacterium","0.9951891"
"ccd4b0e92c79edb4073331d4c651e2a7",0,1,2,0.294883912309794,0.045,"d__Bacteria","p__Chloroflexi","c__Ktedonobacteria","o__Ktedonobacterales","f__JG30-KF-AS9","g__JG30-KF-AS9","s__uncultured_bacterium","0.9714209"
"dfc051772cbb2d7a8a016dc4b4aec725",1,0,1,0.490653381462658,0.005,"d__Bacteria","p__Chloroflexi","c__Ktedonobacteria","o__Ktedonobacterales","f__JG30-KF-AS9","g__JG30-KF-AS9","s__uncultured_bacterium","0.9558667"
"b89aa25f9b6988c188c565ad425d05ec",1,0,1,0.272165526975909,0.005,"d__Bacteria","p__Chloroflexi","c__Ktedonobacteria","o__Ktedonobacterales","f__JG30-KF-AS9","g__JG30-KF-AS9","s__uncultured_bacterium","0.8310990"
"4e9347403dcc563e5fa8706988356d85",0,1,2,0.329690236697893,0.02,"d__Bacteria","p__Chloroflexi","c__Chloroflexia","o__Chloroflexales","f__Roseiflexaceae",NA,NA,"0.9422644"
"588c0773b9afb4cfd5bed0d118a1c5e7",0,1,2,0.320925530217866,0.04,"d__Bacteria","p__Chloroflexi","c__Chloroflexia","o__Chloroflexales","f__Roseiflexaceae","g__uncultured","s__uncultured_bacterium","0.7240782"
"d5938df279a63944e03ff0df48ce313c",0,1,2,0.442325868464691,0.01,"d__Bacteria","p__Chloroflexi","c__Chloroflexia","o__Chloroflexales","f__Roseiflexaceae",NA,NA,"0.7421953"
"c3788d6609bc98cf1a781375f89f1730",1,0,1,0.235702260395516,0.025,"d__Bacteria","p__Chloroflexi","c__Chloroflexia","o__Chloroflexales","f__Roseiflexaceae","g__uncultured","s__uncultured_bacterium","0.8952532"
